student_id_hash,institution_type,faculty,department,level,entry_mode,age,sex,state_of_origin,residency_status,socioeconomic_band,utme_score,post_utme_score,entry_qualification,prev_semester_gpa,cumulative_cgpa,carryover_courses_count,failed_courses_prev_semester,core_courses_failed_total,course_load_units,continuous_assessment_avg,attendance_rate,library_visits_per_month,lms_logins_per_week,assignment_submission_rate,late_registration_flag,financial_clearance_delay_days,disciplinary_case_flag,counselling_visits_semester,medical_leave_flag,performance_risk
baa36c9396c2405f8609a03b969c9445,State,Engineering,Mechanical Engineering,400,DirectEntry,23,Male,Niger,OnCampus,Low,233,68.5,ND,3.03,2.35,2,2,2,20,40.0,0.48,6,3,0.59,0,4,0,1,0,1
a2cff146487249c1b28734e40f10c2d3,State,Sciences,Mathematics,300,Transfer,23,Female,Jigawa,OnCampus,Middle,269,76.0,ND,4.1,3.74,0,0,0,23,40.0,0.45,2,7,1.0,1,2,0,1,0,0
f2d4e382fd4b443b803c91b03ba5101a,Federal,Social Sciences,Psychology,100,UTME,17,Male,Osun,OffCampus,Low,218,49.6,SSCE,3.67,3.56,1,1,2,21,40.0,0.55,1,5,0.71,1,1,0,0,0,0
b464c049802b46b08c7f2708fa6e7363,Private,Management Sciences,Business Administration,400,UTME,21,Female,Bayelsa,OffCampus,Middle,238,55.3,SSCE,3.51,2.97,2,2,4,24,40.0,0.48,5,4,0.64,0,1,0,0,0,0
a2bbeb6cc94c4eba8354ee27f5f440a0,State,Engineering,Chemical Engineering,300,UTME,20,Female,Enugu,OnCampus,Low,231,53.2,SSCE,2.67,2.96,1,2,3,18,37.3,0.52,4,6,0.5,0,2,0,0,0,0
f109af53162e451aa7b0516287ef523a,Private,Social Sciences,Economics,500,DirectEntry,23,Female,Ebonyi,OnCampus,Low,198,57.5,ND,3.04,2.17,2,0,4,15,40.0,0.55,2,6,0.45,0,3,0,0,0,1
5da49d033dc548c8b80b97eb6d2a348f,Federal,Engineering,Chemical Engineering,200,UTME,19,Female,Nasarawa,OnCampus,Low,215,66.1,SSCE,2.76,2.92,2,0,2,28,36.3,0.66,4,3,0.56,1,5,0,0,0,0
c50d91e5a23341a9b9afdc6ae7cf60f5,Private,Sciences,Biochemistry,200,DirectEntry,19,Male,Ogun,OffCampus,Middle,179,57.6,ND,3.61,2.91,1,3,1,24,40.0,0.47,8,6,0.71,1,2,0,0,0,0
1fe8690d2fc444e9bcba6581c1529f81,State,Sciences,Physics,100,UTME,21,Female,Kaduna,OffCampus,Middle,237,68.5,SSCE,3.69,2.99,2,1,2,27,40.0,0.5,5,2,0.46,0,0,0,0,0,1
05309fff0e7f42c9a8400457e2e58905,Federal,Sciences,Mathematics,400,UTME,22,Female,Kaduna,OffCampus,Middle,247,72.7,SSCE,2.77,3.38,1,1,2,24,38.9,0.77,9,7,0.61,1,6,0,0,0,0
6ad77eedb2d546c8925c62573706cb7e,State,Management Sciences,Business Administration,500,UTME,22,Male,Bauchi,OffCampus,Low,255,73.0,SSCE,3.79,3.28,0,1,0,22,40.0,0.83,1,6,0.43,0,2,0,1,0,0
df56f210b20b4349906fcc17ada87dea,State,Engineering,Civil Engineering,100,UTME,20,Male,Nasarawa,OffCampus,High,243,50.8,SSCE,2.56,2.66,0,0,3,25,35.2,0.72,1,5,0.83,0,1,0,0,0,0
d1b15e917aeb4181a34a152c4c2569af,Federal,Management Sciences,Business Administration,400,UTME,18,Female,Zamfara,OffCampus,Middle,216,75.9,SSCE,3.45,3.65,0,0,0,22,40.0,0.47,3,7,0.74,0,2,0,0,0,0
27a47217d49a44ad8b11c0a7a9d98d7f,State,Arts,History,400,Transfer,19,Female,Ondo,OffCampus,High,274,76.7,ND,3.48,3.3,1,1,2,21,40.0,0.77,1,5,0.74,0,1,0,0,0,0
f163c9f118fc4aaebada450fe798b648,State,Sciences,Mathematics,100,UTME,17,Male,Cross River,OffCampus,Middle,251,77.5,SSCE,3.76,4.11,0,0,0,25,40.0,0.93,7,5,0.61,0,1,0,0,0,0
45cebab2ede441bbb50354fd7a2aabbf,Federal,Sciences,Mathematics,100,UTME,16,Female,Lagos,OffCampus,Low,269,60.4,SSCE,3.6,3.42,0,0,1,21,36.2,0.44,7,2,0.87,0,1,0,1,0,0
1dc348e2ac6a40339fcdcbe2f2431a36,State,Arts,Philosophy,400,UTME,21,Female,Edo,OffCampus,Middle,271,54.5,SSCE,4.05,4.38,0,0,0,23,40.0,0.87,3,13,1.0,0,1,0,0,0,0
3628548be8bd4c83a6e92fe6252f951c,Federal,Sciences,Mathematics,300,UTME,20,Male,Adamawa,OffCampus,Middle,216,52.2,SSCE,3.7,3.64,0,0,0,19,40.0,0.69,4,9,0.73,0,1,0,1,0,0
b77eb9d11a104bdab25d00b5c82fb11d,Federal,Management Sciences,Business Administration,100,UTME,19,Male,Borno,OnCampus,Low,234,51.0,SSCE,3.59,3.12,1,0,2,23,32.0,0.57,1,6,0.61,0,2,0,0,0,0
39e0a5d43dc4414a88eeda0d7c6cb22a,Private,Sciences,Microbiology,400,DirectEntry,22,Female,Anambra,OnCampus,Middle,247,62.1,ND,2.91,2.77,1,1,1,19,36.3,0.59,3,4,0.72,0,2,0,0,0,0
42140b5575504fd3a789757755fd9ac1,State,Social Sciences,Psychology,300,Transfer,22,Female,Borno,OnCampus,Middle,180,70.5,ND,2.27,2.4,2,1,3,24,27.8,0.59,2,7,0.71,0,0,0,0,0,0
de51465455b847d2ac69aa679ffc4e94,Federal,Arts,Philosophy,400,UTME,21,Female,Ondo,OffCampus,Low,181,75.1,SSCE,3.18,2.99,0,0,0,18,40.0,0.74,5,1,0.79,0,2,0,0,0,0
9427bb5cf8274828a26a44dafa224cd7,Private,Sciences,Microbiology,400,UTME,21,Male,Edo,OffCampus,Middle,175,57.1,SSCE,2.35,2.84,1,1,1,17,38.9,0.72,2,3,0.74,0,0,0,1,0,0
bf7fd68f2d234fd7a80e8ef19b9c97fd,Private,Sciences,Microbiology,400,UTME,20,Female,Ogun,OnCampus,Low,216,61.6,SSCE,2.28,2.57,1,0,1,23,37.4,0.38,3,8,0.76,0,5,0,0,0,0
a9e5322c134245ae9a765a7b8804a0fb,Federal,Management Sciences,Banking and Finance,300,DirectEntry,24,Female,Taraba,OffCampus,Low,208,61.0,Alevel,3.15,3.3,0,0,0,22,37.2,0.55,4,4,0.6,0,3,0,0,0,0
da55fa698781451d9399637ee522b339,State,Sciences,Physics,200,UTME,19,Female,Kogi,OffCampus,High,170,55.6,SSCE,3.13,2.85,2,0,4,26,37.4,0.6,1,5,0.78,1,3,0,0,0,1
01228a4d7ca144ab9766e44619a660a8,Federal,Engineering,Electrical Engineering,300,UTME,22,Male,Kano,OffCampus,Middle,225,69.4,SSCE,3.64,3.5,0,0,0,25,40.0,0.84,1,6,0.65,0,2,1,1,0,0
40db33c20b83431f8a9312f308a016a7,Private,Engineering,Civil Engineering,100,Transfer,19,Female,Ogun,OnCampus,Middle,217,65.6,ND,2.65,2.46,4,0,5,26,40.0,0.22,6,8,0.27,0,2,0,1,0,1
337c0b314ccd43dab97f256e6bc8cda0,State,Sciences,Computer Science,300,DirectEntry,23,Male,Anambra,OnCampus,Middle,261,63.4,ND,3.78,3.79,0,0,0,21,40.0,0.61,5,3,0.67,0,2,0,0,0,0
2e8adcb015ff474b9aa247aa21a1eda4,State,Arts,English,100,UTME,18,Male,Imo,OffCampus,High,290,65.6,SSCE,3.5,3.78,0,0,0,20,36.1,0.49,4,4,0.66,0,2,0,0,0,0
31f66931472c4c34b309a3317394a90c,Federal,Arts,History,300,UTME,20,Female,Kano,OffCampus,Middle,236,68.2,SSCE,4.28,3.76,0,0,1,26,40.0,0.51,3,3,0.77,0,1,0,0,0,0
f5532e9f2cee4565b97ebf9ce360e674,Private,Engineering,Mechanical Engineering,100,UTME,19,Female,Oyo,OffCampus,Middle,196,68.1,SSCE,3.18,3.42,0,1,1,21,40.0,0.76,2,3,0.82,0,1,0,1,0,0
ec1f4dcdc02545d2a184604b04aca5cd,Federal,Management Sciences,Banking and Finance,200,UTME,19,Female,Osun,OffCampus,Low,243,53.6,SSCE,3.15,3.0,2,1,2,26,36.0,0.54,4,4,0.69,0,2,0,1,0,1
106570e9b5984cb3a2a97e3b005983c4,Federal,Sciences,Biochemistry,200,UTME,16,Female,Oyo,OffCampus,Middle,220,71.0,SSCE,2.88,2.92,1,0,6,26,30.4,0.31,2,4,0.94,1,2,1,1,0,0
3ee4ac4e26e84233a90e87f90ab5fdff,Federal,Sciences,Physics,300,UTME,16,Male,Nasarawa,OnCampus,Middle,212,64.6,SSCE,4.15,3.95,0,1,0,21,38.6,0.68,8,7,0.68,0,2,0,0,0,0
497deaf3824c42e4ab929163e4957e4d,State,Social Sciences,Sociology,400,UTME,23,Male,Katsina,OffCampus,Middle,190,57.7,SSCE,2.47,2.68,3,0,4,17,40.0,0.81,1,7,0.36,0,2,1,1,0,0
9f05e3796be446bf9f47db0e469e953c,Federal,Management Sciences,Accounting,100,UTME,20,Male,Oyo,OffCampus,Middle,204,64.3,SSCE,3.7,3.33,1,2,2,23,35.4,0.42,5,3,0.73,1,0,0,2,0,0
e6504beda8bd4011af7daed0237780d4,Private,Sciences,Biochemistry,400,UTME,23,Male,Plateau,OnCampus,Low,214,65.4,SSCE,3.15,2.67,0,3,2,17,38.3,0.63,3,10,0.56,1,3,0,0,0,0
889ef75b431240c3b1483e48b59d1c43,State,Sciences,Biochemistry,400,UTME,21,Female,Kaduna,OffCampus,High,248,72.8,SSCE,2.6,2.25,4,2,4,19,34.6,0.71,1,2,0.45,0,0,1,1,0,1
2ffe35ecea174106a0d131c205ea0d27,Federal,Social Sciences,Psychology,200,DirectEntry,20,Female,Zamfara,OnCampus,Middle,238,51.5,ND,2.5,2.44,1,0,2,23,35.8,0.54,4,6,0.57,0,1,1,0,0,0
57c5c2c5575e4f30b3facbdd88e10ff6,Federal,Arts,Linguistics,300,UTME,19,Female,Plateau,OffCampus,Middle,284,75.2,SSCE,3.45,3.6,0,0,0,22,40.0,0.89,3,4,0.61,0,2,0,0,0,0
23779f25a7fe4be28a8ffa8a102b56e9,Federal,Sciences,Mathematics,200,DirectEntry,21,Male,Kano,OnCampus,Middle,244,62.2,ND,4.52,3.53,1,0,1,21,40.0,0.57,7,3,0.62,0,0,0,3,0,0
a2fd69c1d8fb426399d67177c3adce4a,State,Engineering,Mechanical Engineering,100,UTME,17,Male,Akwa Ibom,OffCampus,Middle,235,56.9,SSCE,2.97,3.32,0,0,1,26,40.0,0.81,4,2,0.91,0,0,0,0,0,0
798f7d89f0c34b3b807b406a51a4dcb6,State,Arts,History,300,UTME,22,Male,Cross River,OffCampus,Middle,209,56.6,SSCE,3.89,3.58,0,0,0,18,40.0,0.8,3,7,0.73,0,1,0,0,0,0
71ba0ea92c4248d382029ae6f432c1ee,Federal,Engineering,Electrical Engineering,100,DirectEntry,24,Female,Ondo,OnCampus,Middle,184,52.0,Alevel,3.15,3.03,1,1,1,27,40.0,0.6,2,6,0.63,0,1,0,2,0,0
a6cf539ff9ea4e69bb1e4c614b0896fe,State,Sciences,Physics,400,UTME,22,Male,Bauchi,OnCampus,Middle,200,44.6,SSCE,2.45,2.47,3,0,4,18,29.8,0.37,1,5,0.84,0,0,0,0,0,0
ad6330cab20944479a59f6dbceb5edb1,Federal,Sciences,Computer Science,400,UTME,21,Female,Kaduna,OnCampus,Low,196,68.8,SSCE,3.16,3.1,0,1,0,20,40.0,0.49,1,3,0.63,0,0,0,3,0,0
28b9e220328249a2950aba384196bce8,State,Engineering,Electrical Engineering,400,UTME,19,Female,Kwara,OnCampus,Low,130,81.8,SSCE,2.32,2.5,4,2,6,23,33.3,0.27,4,5,0.45,0,4,0,0,0,1
e85fa0d114ad448ea7be7485cb24c407,Private,Social Sciences,Economics,300,UTME,22,Female,Plateau,OffCampus,Middle,185,45.8,SSCE,2.65,2.5,4,0,6,23,33.6,0.62,3,2,0.43,0,1,0,0,0,1
70a4aadde407402a8662ef58ab172f50,State,Management Sciences,Business Administration,300,UTME,20,Male,Oyo,OffCampus,Middle,276,52.5,SSCE,3.7,3.59,1,0,2,18,40.0,0.72,1,4,0.71,0,0,0,0,0,0
dc7bce2bd57b497490d7c7ea8d4e07b3,State,Social Sciences,Political Science,500,UTME,22,Male,Ogun,OnCampus,Low,233,69.5,SSCE,3.97,3.03,1,1,1,19,37.9,0.61,5,3,0.44,0,2,0,1,0,1
8f7af6d48a904c799f0803c830097982,State,Arts,English,200,UTME,20,Female,Imo,OffCampus,Low,207,61.5,SSCE,2.88,2.51,0,0,0,25,35.1,0.54,4,5,0.46,1,3,0,0,0,1
3550179da9604d1e9c09327fd959a422,Federal,Management Sciences,Business Administration,100,UTME,17,Female,Bayelsa,OffCampus,Middle,234,70.3,SSCE,3.17,2.99,1,0,1,27,40.0,0.76,4,3,0.61,0,1,0,1,0,0
96e8f37fc9444684850bcfaeced5d059,Federal,Engineering,Chemical Engineering,300,UTME,20,Male,Lagos,OnCampus,Middle,152,61.0,SSCE,3.61,3.41,0,0,1,23,37.1,0.68,3,8,0.86,0,0,0,0,0,0
4b5221ab532e48f1948df1d493fd818c,Federal,Engineering,Mechanical Engineering,200,UTME,17,Female,Borno,OnCampus,Middle,230,56.2,SSCE,4.47,3.83,0,0,0,28,40.0,0.62,7,4,0.92,0,0,0,1,0,0
5d12d3e769c8434a9c51e51b60473578,State,Management Sciences,Banking and Finance,200,UTME,20,Male,Kebbi,OffCampus,Middle,265,59.7,SSCE,3.03,3.37,1,0,2,24,40.0,0.65,5,7,0.79,0,1,0,0,0,0
d8dd37b48af94270a943dd09ffe80d3e,State,Sciences,Mathematics,100,UTME,18,Male,Zamfara,OffCampus,High,216,38.2,SSCE,3.06,3.12,2,1,4,20,40.0,0.86,2,10,0.68,0,1,0,0,0,0
e8206ad722e24f189adf0dcdcf010bde,State,Arts,Linguistics,300,UTME,22,Male,Kebbi,OffCampus,Low,158,50.6,SSCE,1.11,1.78,0,3,3,22,40.0,0.55,4,2,0.48,1,8,0,0,0,1
413afd51e5bc4298b7a12093b2a6aa5c,Private,Arts,History,200,UTME,19,Male,Lagos,OffCampus,Middle,206,71.5,SSCE,4.08,3.88,0,0,0,28,40.0,0.64,2,8,0.8,0,1,0,0,0,0
0077fc0c31164d3a891d47e633d2683b,Federal,Sciences,Mathematics,100,UTME,18,Male,Lagos,OffCampus,Low,265,73.9,SSCE,4.04,3.74,0,0,1,19,39.7,0.67,6,8,0.98,0,1,0,1,0,0
6432285624e84b29af8a0c2c0b4b22e9,State,Social Sciences,Psychology,100,UTME,16,Male,Oyo,OffCampus,Middle,229,76.1,SSCE,3.13,3.48,1,0,3,22,40.0,0.7,7,7,0.73,0,3,0,0,0,0
cea7243145f34a7298102bbd2599aa71,Federal,Sciences,Mathematics,200,UTME,20,Female,Jigawa,OffCampus,Low,170,66.4,SSCE,1.88,1.38,4,3,7,20,35.5,0.39,2,4,0.45,0,4,0,0,0,1
28c0732b003b4253b745c6f30ccae669,Federal,Sciences,Biochemistry,400,UTME,20,Male,Kano,OffCampus,Low,303,39.4,SSCE,3.15,3.4,0,0,0,23,38.1,0.58,6,7,0.68,1,4,0,0,0,0
e855daa8bb9f49119b36292cdf92ceef,State,Social Sciences,Economics,200,Transfer,19,Female,Benue,OnCampus,Low,176,55.6,HND,2.48,2.6,1,1,2,24,40.0,0.56,2,7,0.59,0,1,0,0,0,0
e343e550bd514472acc500914aa8cc77,Private,Engineering,Mechanical Engineering,300,DirectEntry,22,Female,Lagos,OffCampus,Low,211,75.2,ND,3.28,3.24,1,0,1,24,40.0,0.81,5,6,0.76,0,3,0,0,0,0
d4e16cb078b4474aae2c0ffd70fd0edd,State,Arts,Linguistics,400,UTME,21,Male,Edo,OffCampus,Middle,184,78.2,SSCE,3.12,2.56,3,2,3,24,37.9,0.65,1,5,0.52,0,0,0,0,0,0
d3080baf660f4ea990d2e77699cca2ab,Federal,Management Sciences,Banking and Finance,200,UTME,17,Male,Kano,OffCampus,Middle,184,75.6,SSCE,2.38,2.68,1,1,3,27,40.0,0.52,8,4,0.69,0,2,0,0,0,0
8f6e1725ce7f48b6b37964d8ca755d77,State,Arts,Philosophy,400,UTME,21,Female,Ogun,OffCampus,High,204,59.6,SSCE,3.46,3.36,1,1,1,19,40.0,0.74,3,5,0.78,0,1,0,0,0,0
204a3b8e2ebc45499aca9892b12d9690,Federal,Sciences,Computer Science,400,DirectEntry,25,Female,Abia,OffCampus,Middle,242,48.9,ND,2.98,2.71,1,0,3,24,40.0,0.57,5,5,0.69,0,2,0,1,0,0
4d8b0691875b4b848934783de0c0ce33,Private,Sciences,Microbiology,300,DirectEntry,21,Female,Kebbi,OffCampus,Middle,265,61.6,ND,3.15,2.95,2,2,3,22,40.0,0.64,0,4,0.51,0,2,0,1,0,0
b7add096364740ebb440ad28159eaff4,State,Sciences,Physics,100,UTME,18,Male,Benue,OffCampus,Low,206,62.1,SSCE,3.15,2.94,0,0,1,27,40.0,0.62,3,5,0.64,1,7,0,0,0,0
76d9fea0ad974c718de7d0484a0e4d8a,Federal,Sciences,Microbiology,100,UTME,18,Male,Ebonyi,OffCampus,Middle,185,77.7,SSCE,3.82,3.55,0,0,0,27,39.0,0.4,7,4,0.64,0,2,0,0,0,0
97fa155d6fb641b095a022c049f180f3,Federal,Management Sciences,Business Administration,500,UTME,22,Male,Adamawa,OffCampus,Middle,237,64.3,SSCE,3.36,3.55,0,0,0,15,40.0,0.29,5,3,0.7,0,1,0,0,0,0
447e8b976a784cf7986844eccaa0a656,Federal,Engineering,Electrical Engineering,400,DirectEntry,22,Female,Benue,OffCampus,High,238,62.2,HND,4.4,3.81,0,0,1,23,40.0,0.71,3,4,0.64,0,2,0,0,0,0
d6bf4ae78ffb4d3482be638080777a9f,Private,Sciences,Computer Science,400,DirectEntry,23,Female,Zamfara,OnCampus,High,228,62.7,ND,3.15,3.19,1,0,1,22,30.8,0.52,3,9,0.86,0,2,0,1,0,0
92fc3a4933474f538baaca3d48cfec6c,State,Management Sciences,Accounting,400,UTME,22,Male,Zamfara,OnCampus,Low,230,66.0,SSCE,3.7,3.79,1,0,1,22,35.9,0.48,3,8,0.76,0,3,0,1,0,0
22558914f1e34bd6be1baeaad882a568,State,Engineering,Mechanical Engineering,100,UTME,17,Female,Niger,OffCampus,Middle,216,68.3,SSCE,2.5,2.03,4,5,6,20,36.5,0.4,2,3,0.35,0,0,0,1,0,1
e292a5e101d8414e8a20754b1eb03819,State,Sciences,Biochemistry,400,UTME,21,Male,Kwara,OffCampus,Middle,223,54.8,SSCE,3.92,4.14,0,0,0,20,40.0,0.82,8,8,0.58,0,0,0,0,0,0
648e97fd9bb54f4681a651c85cdaa62d,State,Sciences,Mathematics,200,UTME,17,Female,Ondo,OffCampus,Middle,214,51.4,SSCE,4.27,4.16,0,0,0,21,40.0,0.76,8,7,0.94,1,3,0,0,0,0
2074e6e7922542059cf0c46276001048,Federal,Social Sciences,Economics,400,DirectEntry,24,Male,Rivers,OffCampus,Low,257,75.7,ND,3.12,3.37,1,1,1,24,40.0,0.73,3,5,0.67,0,4,0,0,0,0
76390027c2304e32a545c0be1864d661,Private,Arts,Philosophy,100,UTME,18,Female,Kano,OffCampus,Middle,298,45.6,SSCE,4.79,3.91,0,0,0,26,39.4,0.75,2,8,0.69,0,2,1,0,0,0
acd26f9f711f4eee850cf13a1f09c4dd,Federal,Sciences,Microbiology,200,UTME,18,Female,Adamawa,OffCampus,Middle,226,78.4,SSCE,3.84,3.03,0,0,0,25,40.0,0.49,3,3,0.83,0,2,0,0,0,1
db5a2e96e44d4676912df9ea6e18a10b,State,Management Sciences,Banking and Finance,400,UTME,21,Female,Nasarawa,OnCampus,Low,220,42.9,SSCE,2.76,2.8,1,0,3,17,36.5,0.67,4,6,0.63,0,4,0,3,0,0
2ce9a0ab4186424392894adbe0f65bcd,State,Management Sciences,Banking and Finance,400,UTME,19,Male,Zamfara,OffCampus,Middle,229,56.2,SSCE,2.91,2.73,2,1,4,21,39.0,0.64,5,4,0.47,0,1,0,0,0,1
57625525c085417d835721eb9b51d81e,State,Management Sciences,Business Administration,300,DirectEntry,21,Female,Delta,OffCampus,Low,197,71.7,ND,2.76,2.76,4,0,4,21,40.0,0.56,2,3,0.49,0,3,0,0,0,0
16e8340188e54537983f783256540346,Private,Sciences,Physics,200,UTME,17,Female,Kaduna,OffCampus,High,247,62.0,SSCE,3.45,3.57,0,0,1,27,40.0,0.66,5,10,0.8,0,1,0,0,0,0
a81f93ae081f4b039ce5b70c0fceb77d,Federal,Sciences,Physics,200,DirectEntry,20,Male,FCT,OffCampus,Low,235,48.8,ND,3.27,3.23,2,1,3,20,40.0,0.72,3,6,0.97,0,4,0,1,0,0
12c1ca5744c7457fab0b7f35fc57a5aa,State,Management Sciences,Business Administration,500,UTME,24,Male,Gombe,OffCampus,Low,205,66.3,SSCE,3.91,3.92,0,0,0,17,40.0,0.6,7,7,0.87,0,3,0,0,0,0
8aa0dbe391134c2783bad961714c91c6,Federal,Engineering,Civil Engineering,200,UTME,18,Female,Niger,OffCampus,Low,252,62.7,SSCE,2.62,3.15,0,2,1,23,33.9,0.75,2,9,0.63,0,1,0,0,0,0
7802e945554444e99277776d9609a265,State,Social Sciences,Political Science,200,UTME,20,Male,FCT,OffCampus,Middle,221,59.8,SSCE,2.29,2.2,0,2,1,28,40.0,0.59,1,5,0.56,0,0,0,2,0,0
17b76afe38324c6387cbe1944a5f7ff4,Federal,Arts,English,300,UTME,19,Male,Taraba,OffCampus,Middle,186,55.8,SSCE,3.72,3.73,0,0,0,20,38.5,0.67,4,7,0.74,0,2,0,0,1,0
d9fbe08f553d43bb9a5b7d633f421bfc,Federal,Sciences,Microbiology,200,UTME,20,Male,Ondo,OffCampus,Low,232,61.7,SSCE,2.42,2.31,0,2,0,28,35.3,0.71,2,1,0.32,1,1,0,0,0,0
07426d80ccd94d8fae282d0e3a89e23b,Federal,Arts,Philosophy,300,UTME,19,Male,Adamawa,OnCampus,Low,228,56.2,SSCE,2.62,2.65,1,0,2,26,36.0,0.41,1,4,0.64,1,3,0,0,0,0
b44176da1066410a8755deceb7ea06de,Federal,Management Sciences,Accounting,200,UTME,19,Male,Osun,OnCampus,Middle,254,86.3,SSCE,3.22,3.35,1,1,2,25,40.0,0.58,3,6,0.78,0,2,0,0,0,0
09b9283a9c12413ba827486c8b6c2f92,Federal,Arts,English,400,UTME,21,Female,Ondo,OnCampus,Middle,249,59.6,SSCE,3.72,3.41,0,0,1,17,39.8,0.56,5,5,0.95,0,1,0,1,0,0
022f663cd4f04704864e54ccb115355a,State,Engineering,Chemical Engineering,400,UTME,24,Male,Kano,OffCampus,Low,216,58.3,SSCE,2.29,2.1,2,1,4,17,33.7,0.55,6,2,0.74,0,2,0,0,0,1
946ebe5ac7f64f4e95c7cb52c431d99e,State,Management Sciences,Business Administration,400,UTME,22,Female,Kano,OnCampus,High,203,56.6,SSCE,3.1,2.61,1,1,1,16,40.0,0.7,8,4,0.9,0,0,0,0,0,0
5d6d388dd887462eaa37dd2bffe41678,Federal,Social Sciences,Economics,300,DirectEntry,22,Male,Oyo,OffCampus,Low,220,79.8,Alevel,2.27,2.1,2,1,2,24,27.5,0.39,1,3,0.82,0,4,0,0,0,0
7ce4d70eb2cb483f99c47b0fc5747d6c,Federal,Arts,Philosophy,200,DirectEntry,22,Male,Imo,OffCampus,Middle,233,45.6,ND,3.36,3.43,0,0,0,26,40.0,1.0,7,10,0.9,0,1,0,0,0,0
f064fa4bc3fd465fbcbddea9e55c94d3,Federal,Management Sciences,Banking and Finance,400,UTME,24,Male,Benue,OffCampus,Low,237,65.6,SSCE,3.88,3.66,0,0,1,18,37.8,0.59,7,1,0.73,1,2,0,0,0,0
8edfdd3e64b244c0abd5d528a2e8562a,State,Arts,Linguistics,400,UTME,19,Female,Ekiti,OffCampus,Middle,231,59.6,SSCE,1.71,2.4,3,0,6,22,40.0,0.58,5,2,0.66,0,3,0,1,0,0
6f213fb70e6c412a8de25054d8b2ef93,Federal,Engineering,Chemical Engineering,300,UTME,19,Female,Ebonyi,OffCampus,Middle,217,47.8,SSCE,4.28,3.54,0,0,1,23,39.2,0.65,5,4,0.48,1,1,0,1,0,0
3eb1a1ccb8f34b37b86a2889d22e4012,Federal,Sciences,Mathematics,400,Transfer,22,Male,Lagos,OnCampus,Middle,255,53.8,ND,3.82,3.72,0,0,1,23,40.0,0.68,4,4,0.75,0,0,1,0,0,0
47ce1785eefa4ef9bc31c51f2b577926,Federal,Sciences,Microbiology,400,UTME,20,Male,Borno,OffCampus,Middle,196,65.2,SSCE,3.28,2.52,0,0,1,16,29.8,0.46,2,6,0.7,0,4,0,1,0,0
7e57a6ea245148c1b898bc728f1267fd,State,Social Sciences,Political Science,300,UTME,20,Male,Lagos,OffCampus,High,307,53.4,SSCE,2.21,2.51,2,1,3,19,40.0,0.68,1,2,0.58,0,0,0,1,1,0
b73c371577804017bbcf9e3595c24dbc,Federal,Social Sciences,Psychology,400,UTME,19,Male,Kaduna,OffCampus,Middle,247,64.6,SSCE,2.19,2.58,1,1,3,23,37.9,0.46,4,2,0.41,1,3,0,0,0,1
5ebfd4ffdf8d4951b67eb4265cfc2696,State,Social Sciences,Political Science,100,DirectEntry,22,Female,Oyo,OffCampus,Middle,181,79.3,Alevel,2.6,2.47,3,1,3,22,37.6,0.33,0,7,0.84,0,1,0,1,0,1
1305e5bc95904356aea3a515b4203acf,State,Engineering,Electrical Engineering,300,UTME,18,Male,Kano,OnCampus,Middle,226,63.7,SSCE,4.02,3.89,0,1,0,26,40.0,0.55,4,12,0.8,0,0,0,0,0,0
dc96cd9b180745adbe4bedad35de4613,State,Arts,Linguistics,300,UTME,20,Female,Sokoto,OffCampus,High,247,47.5,SSCE,3.32,3.2,2,0,2,25,34.3,0.79,0,7,0.92,0,1,0,1,0,0
350d63acca5645aea025e899945197fe,State,Management Sciences,Banking and Finance,100,UTME,19,Female,Rivers,OnCampus,Low,208,53.5,SSCE,2.36,2.29,4,0,4,19,32.4,0.68,1,6,0.71,0,2,0,1,0,0
cca96a7a5e6a415c8080020855763a82,State,Sciences,Biochemistry,400,UTME,21,Male,Borno,OffCampus,Low,168,59.1,SSCE,2.48,2.7,2,1,2,19,39.1,0.33,3,6,0.83,0,3,0,1,0,0
c3b4da1650194ff79ecc0d78ba99022f,Federal,Arts,Philosophy,300,DirectEntry,20,Female,Lagos,OnCampus,Low,184,58.5,HND,1.48,2.0,3,1,3,24,24.3,0.6,4,1,0.74,0,5,0,0,0,1
64eb5abeb43049ac8bb6e926c5166303,State,Social Sciences,Psychology,100,UTME,16,Male,Cross River,OffCampus,Middle,239,63.5,SSCE,3.5,3.4,1,0,2,20,33.3,0.4,1,2,0.61,0,1,0,1,0,0
170d4fca5c2f4e22a69e78c95a01d925,State,Social Sciences,Psychology,400,UTME,21,Female,Oyo,OnCampus,Low,159,65.1,SSCE,1.58,2.03,4,2,4,23,29.7,0.5,4,6,0.51,0,4,0,1,0,0
76fda7c2944c43ada6b59cf49efea13c,Federal,Sciences,Computer Science,400,UTME,20,Male,Lagos,OnCampus,Low,169,79.3,SSCE,1.69,2.17,1,0,3,16,28.7,0.37,0,6,0.53,0,3,0,1,0,0
0a9364b92f5147729be06ce44bae801c,State,Arts,Philosophy,400,UTME,21,Female,Edo,OnCampus,Middle,239,62.0,SSCE,3.2,3.33,2,1,2,16,40.0,0.74,2,7,0.56,0,0,0,0,1,0
f554c90724374002a424ae0f3ae41216,Federal,Management Sciences,Accounting,200,UTME,17,Female,Delta,OffCampus,Low,212,50.5,SSCE,3.98,3.83,0,0,0,24,40.0,0.75,4,13,0.99,0,3,0,0,0,0
